latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-16.3143,133.7332,368.4,2.4,1.5,17/9/2019,0153,Terra,MODIS,100,6.3,308.5,341.6,D,0
-14.3687,126.8939,375.6,1,1,17/9/2019,0153,Terra,MODIS,100,6.3,309,121,D,0
-21.6684,134.5505,368.3,1.2,1.1,17/9/2019,0439,Aqua,MODIS,100,6.3,321.5,109.9,D,0
-21.667,134.5618,368.5,1.2,1.1,17/9/2019,0439,Aqua,MODIS,100,6.3,321.1,109.4,D,0
-17.1935,143.254,365.7,2.3,1.5,17/9/2019,0440,Aqua,MODIS,100,6.3,310.2,294.3,D,0
-17.2067,143.2566,360.2,2.3,1.5,17/9/2019,0440,Aqua,MODIS,100,6.3,311.7,243.2,D,0
-17.1711,143.2271,363.8,2.3,1.5,17/9/2019,0440,Aqua,MODIS,100,6.3,313.9,273.5,D,0
-16.2498,136.2141,361.3,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,316.5,67.8,D,0
-16.2539,136.1861,390,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,317.9,176.6,D,0
-16.2552,136.1768,383.1,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,318.2,145.3,D,0
-16.2435,136.194,400.7,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,322.5,236,D,0
-16.2449,136.1847,390.8,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,319.8,180.3,D,0
-16.2462,136.1753,362.3,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,317.9,72.7,D,0
-16.2345,136.1926,400.1,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,325.5,232.4,D,0
-16.2359,136.1833,385.7,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,321.3,156,D,0
-16.2269,136.1818,367.5,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,316.7,85.5,D,0
-16.2026,136.159,383.8,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,323.2,151.3,D,0
-16.2039,136.1496,393.3,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,320.2,198.7,D,0
-16.3125,133.7053,360.3,1.1,1.1,17/9/2019,0441,Aqua,MODIS,100,6.3,324.3,74.9,D,0
-16.3139,133.6947,365.9,1.1,1.1,17/9/2019,0441,Aqua,MODIS,100,6.3,321.6,99.1,D,0
-16.3153,133.6841,376,1.1,1.1,17/9/2019,0441,Aqua,MODIS,100,6.3,317.9,144.5,D,0
-16.3029,133.7039,366.4,1.1,1.1,17/9/2019,0441,Aqua,MODIS,100,6.3,321.5,97.8,D,0
-15.4742,135.2715,364.7,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,319.2,79,D,0
-15.4651,135.2701,373.8,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,322.3,107.9,D,0
-14.3261,135.4588,378.5,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,320.9,123.8,D,0
-14.3274,135.4496,383.2,1,1,17/9/2019,0441,Aqua,MODIS,100,6.3,320.8,145,D,0
-13.0759,130.3319,369.5,1.7,1.3,17/9/2019,0442,Aqua,MODIS,100,6.3,298.8,216.3,D,0
-12.5118,134.182,370.2,1,1,17/9/2019,0442,Aqua,MODIS,100,6.3,303.3,105.6,D,0
-28.3864,122.5417,379.8,2.6,1.5,17/9/2019,0616,Aqua,MODIS,100,6.3,317.2,550.3,D,0
-28.3813,122.5325,362.4,2.6,1.5,17/9/2019,0616,Aqua,MODIS,100,6.3,315.4,311.2,D,0
-26.1542,153.0626,338.6,1.1,1.1,17/9/2019,1224,Terra,MODIS,100,6.3,288.9,47,N,0
-26.1527,153.074,352.4,1.1,1.1,17/9/2019,1224,Terra,MODIS,100,6.3,290.8,77.9,N,0
-26.1666,153.0414,336.5,1.1,1.1,17/9/2019,1224,Terra,MODIS,100,6.3,288.7,44.8,N,0
-26.1793,153.0493,343,1.1,1.1,17/9/2019,1224,Terra,MODIS,100,6.3,289.1,56,N,0
-13.5278,132.2457,338.8,1.6,1.2,17/9/2019,1406,Terra,MODIS,100,6.3,293.5,76.6,N,0
-13.5168,132.2438,348.4,1.6,1.2,17/9/2019,1406,Terra,MODIS,100,6.3,293.2,110,N,0
-13.514,132.2521,323,1.6,1.2,17/9/2019,1406,Terra,MODIS,100,6.3,291.9,37.2,N,0
-13.5162,132.2381,325.2,1.6,1.2,17/9/2019,1406,Terra,MODIS,100,6.3,292.4,41,N,0
-26.1848,153.0489,322.8,2.2,1.4,17/9/2019,1535,Aqua,MODIS,100,6.3,286.6,67,N,0
-26.1968,153.0619,336.7,2.2,1.4,17/9/2019,1535,Aqua,MODIS,100,6.3,288.7,120.6,N,0
-30.861,121.4945,326.8,1,1,17/9/2019,1715,Aqua,MODIS,100,6.3,287.7,29.3,N,2
-12.653,142.5267,388.4,1,1,18/9/2019,0056,Terra,MODIS,100,6.3,310.2,188.9,D,0
-12.0229,133.1517,372.8,3.1,1.7,18/9/2019,0057,Terra,MODIS,100,6.3,310.9,585.4,D,0
-12.024,133.1575,374.8,3.1,1.7,18/9/2019,0057,Terra,MODIS,100,6.3,310.9,613.4,D,0
-16.2393,136.1507,362.6,1.5,1.2,18/9/2019,0058,Terra,MODIS,100,6.3,312.2,144.5,D,0
-29.2783,149.3891,383.4,1.3,1.1,18/9/2019,0342,Aqua,MODIS,100,6.3,314.4,220.3,D,0
-26.276,150.8749,366.1,1,1,18/9/2019,0342,Aqua,MODIS,100,6.3,309.9,101,D,0
-25.495,150.4779,360.5,1.1,1,18/9/2019,0343,Aqua,MODIS,100,6.3,312.9,79.9,D,0
-25.4858,150.4763,397.7,1.1,1,18/9/2019,0343,Aqua,MODIS,100,6.3,321.2,245.1,D,0
-17.1339,143.2462,361.7,2.3,1.5,18/9/2019,0345,Aqua,MODIS,100,6.3,314.5,243.4,D,0
-17.1494,143.2265,360.1,2.3,1.5,18/9/2019,0345,Aqua,MODIS,100,6.3,319.6,222,D,0
-17.147,143.2478,394.8,2.3,1.5,18/9/2019,0345,Aqua,MODIS,100,6.3,324.6,675.2,D,0
-17.1362,143.2249,367.7,2.3,1.5,18/9/2019,0345,Aqua,MODIS,100,6.3,312.8,302.1,D,0
-12.7571,143.1118,372.5,2,1.4,18/9/2019,0346,Aqua,MODIS,100,6.3,305.4,317,D,0
-12.7588,143.1172,374.5,2,1.4,18/9/2019,0346,Aqua,MODIS,100,6.3,306.1,338.3,D,0
-12.6518,142.4982,375.3,2.2,1.4,18/9/2019,0346,Aqua,MODIS,100,6.3,306.2,389,D,0
-12.6493,142.5029,376.6,2.2,1.4,18/9/2019,0346,Aqua,MODIS,100,6.3,306.5,406.9,D,0
-11.8358,142.5705,369.9,2.1,1.4,18/9/2019,0347,Aqua,MODIS,100,6.3,303.6,325,D,0
-21.6785,134.5346,379.9,2.7,1.6,18/9/2019,0522,Aqua,MODIS,100,6.3,319.4,573.2,D,0
-21.6885,134.5291,369.1,2.7,1.6,18/9/2019,0522,Aqua,MODIS,100,6.3,314.7,400.5,D,0
-16.8297,122.9551,380.1,1.1,1.1,18/9/2019,0524,Aqua,MODIS,100,6.3,319.7,157.6,D,0
-16.8283,122.9657,368.4,1.1,1.1,18/9/2019,0524,Aqua,MODIS,100,6.3,320.5,106.4,D,0
-29.2661,149.3939,322.8,1.3,1.1,18/9/2019,1307,Terra,MODIS,100,6.3,287.8,34.1,N,0
-29.2764,149.3963,345.6,1.3,1.1,18/9/2019,1307,Terra,MODIS,100,6.3,290.7,85.8,N,0
-29.274,149.41,326.9,1.3,1.1,18/9/2019,1307,Terra,MODIS,100,6.3,285.9,41.8,N,0
-29.2685,149.3801,326.1,1.3,1.1,18/9/2019,1307,Terra,MODIS,100,6.3,287.3,39,N,0
-29.2582,149.3777,345.7,1.3,1.1,18/9/2019,1307,Terra,MODIS,100,6.3,292,84.6,N,0
-29.2606,149.364,366.7,1.3,1.1,18/9/2019,1307,Terra,MODIS,100,6.3,292.6,164.8,N,0
-17.1663,143.2642,321.4,1,1,18/9/2019,1310,Terra,MODIS,100,6.3,293,18.6,N,0
-17.2115,143.2681,324.3,1,1,18/9/2019,1310,Terra,MODIS,100,6.3,294.9,21.1,N,0
-17.2428,143.244,328.5,1,1,18/9/2019,1310,Terra,MODIS,100,6.3,295.9,26.4,N,0
-29.2575,149.3887,329.2,3.1,1.7,18/9/2019,1441,Aqua,MODIS,100,6.3,286.1,157.2,N,0
-29.2518,149.3618,320.6,3.1,1.7,18/9/2019,1441,Aqua,MODIS,100,6.3,283.9,107.6,N,0
-29.2587,149.3932,328.7,3.1,1.7,18/9/2019,1441,Aqua,MODIS,100,6.3,285.9,155.4,N,0
-26.1594,153.0116,360.4,1,1,19/9/2019,0005,Terra,MODIS,100,6.3,296.7,79,D,0
-26.815,147.7701,366.3,1.4,1.2,19/9/2019,0005,Terra,MODIS,100,6.3,310.3,151.2,D,0
-26.8216,147.7767,381.3,1.4,1.2,19/9/2019,0005,Terra,MODIS,100,6.3,311,239.7,D,0
-29.2691,149.4078,374.4,1.1,1,19/9/2019,0006,Terra,MODIS,100,6.3,315.6,133.5,D,0
-29.2731,149.3725,361.9,1.1,1,19/9/2019,0006,Terra,MODIS,100,6.3,312.7,89.9,D,0
-29.2785,149.4058,434.3,1.1,1,19/9/2019,0006,Terra,MODIS,100,6.3,319.5,580.6,D,0
-42.6713,145.5778,406.7,1,1,19/9/2019,0421,Aqua,MODIS,100,6.3,302.1,293.8,D,0
-42.6623,145.5755,400.5,1,1,19/9/2019,0421,Aqua,MODIS,100,6.3,299.7,253.1,D,0
-42.664,145.5632,407.3,1,1,19/9/2019,0421,Aqua,MODIS,100,6.3,303.1,296.6,D,0
-42.6549,145.5608,364.1,1,1,19/9/2019,0421,Aqua,MODIS,100,6.3,295,92.9,D,0
-42.6566,145.5485,367,1,1,19/9/2019,0421,Aqua,MODIS,100,6.3,296.6,103.1,D,0
-37.3387,141.4598,417.1,1.1,1.1,19/9/2019,0423,Aqua,MODIS,100,6.3,288.1,452.2,D,0
-21.7146,134.508,379.4,1.8,1.3,19/9/2019,0427,Aqua,MODIS,100,6.3,321.1,320.3,D,0
-21.7007,134.5242,360,1.8,1.3,19/9/2019,0427,Aqua,MODIS,100,6.3,322.1,152.8,D,0
-21.7026,134.5065,386.2,1.8,1.3,19/9/2019,0427,Aqua,MODIS,100,6.3,324.8,386.2,D,0
-21.7072,134.5181,382.8,1.8,1.3,19/9/2019,0427,Aqua,MODIS,100,6.3,325.5,343.2,D,0
-21.7092,134.5004,372.1,1.8,1.3,19/9/2019,0427,Aqua,MODIS,100,6.3,324,246.3,D,0
-16.0135,136.0743,360.2,1.2,1.1,19/9/2019,0428,Aqua,MODIS,100,6.3,317.2,90.2,D,0
-13.2107,141.8453,409.1,1.3,1.1,19/9/2019,0429,Aqua,MODIS,100,6.3,314.5,452.5,D,0
-14.3591,135.4231,415.6,1.3,1.1,19/9/2019,0429,Aqua,MODIS,100,6.3,325.2,486,D,0
-14.3606,135.4113,399.5,1.3,1.1,19/9/2019,0429,Aqua,MODIS,100,6.3,319.4,333.9,D,0
-13.4292,132.1795,362.9,2.1,1.4,19/9/2019,0429,Aqua,MODIS,100,6.3,317.8,217.8,D,0
-13.4315,132.1603,368.8,2.1,1.4,19/9/2019,0429,Aqua,MODIS,100,6.3,318.7,271.5,D,0
-13.4284,132.1726,365.7,2.1,1.4,19/9/2019,0429,Aqua,MODIS,100,6.3,318.8,244.1,D,0
-13.1088,130.3556,368.2,2.9,1.6,19/9/2019,0429,Aqua,MODIS,100,6.3,308.1,442.7,D,0
-12.3697,134.0298,361.4,1.5,1.2,19/9/2019,0430,Aqua,MODIS,100,6.3,317.1,126.8,D,0
-12.1641,134.3752,389.4,1.4,1.2,19/9/2019,0430,Aqua,MODIS,100,6.3,308.3,291.4,D,0
-12.1537,134.3738,372.9,1.4,1.2,19/9/2019,0430,Aqua,MODIS,100,6.3,309.6,179.5,D,0
-13.102,130.3366,324.9,1,1,19/9/2019,1354,Terra,MODIS,100,6.3,293.7,22.5,N,0
-13.5489,132.2726,330.5,1.1,1,19/9/2019,1354,Terra,MODIS,100,6.3,295.6,30.5,N,0
-11.5312,130.7779,341.7,1,1,19/9/2019,1355,Terra,MODIS,100,6.3,295.1,45.2,N,0
-12.4864,130.7221,322,1,1,19/9/2019,1355,Terra,MODIS,100,6.3,295.7,18.6,N,0
-11.5388,130.7884,328,1,1,19/9/2019,1355,Terra,MODIS,100,6.3,293.9,25.4,N,0
-26.8218,147.7711,320.1,1,1,19/9/2019,1523,Aqua,MODIS,100,6.3,288.2,20.3,N,0
-13.9637,132.8572,322.2,1.9,1.3,19/9/2019,1658,Aqua,MODIS,100,6.3,294.2,48.8,N,0
-26.8023,147.771,389,2,1.4,20/9/2019,0048,Terra,MODIS,100,6.3,309.7,494,D,0
-26.8044,147.7913,374.1,2,1.4,20/9/2019,0048,Terra,MODIS,100,6.3,308.5,322.4,D,0
-26.8058,147.7844,389.4,2,1.4,20/9/2019,0048,Terra,MODIS,100,6.3,309.6,502.2,D,0
-21.7262,134.6379,382.2,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,313.6,289,D,0
-21.7289,134.6223,398.2,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,321.2,453.7,D,0
-21.7177,134.62,379.9,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,319.8,270.8,D,0
-21.7206,134.615,368.4,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,321,183.9,D,0
-21.7179,134.6307,389.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,318.8,363.5,D,0
-21.9276,134.6101,365.4,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,310.4,175.9,D,0
-21.9303,134.5945,426.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,321.2,883.4,D,0
-21.9107,134.6395,408.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,310.6,602.9,D,0
-21.9135,134.6236,376.5,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,312.9,256.1,D,0
-21.9191,134.5922,382.4,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,314,297.7,D,0
-21.9219,134.5766,388.1,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,315.1,348.1,D,0
-21.8995,134.6371,373,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,307.1,229.8,D,0
-21.9023,134.6213,384.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,316.3,318.2,D,0
-21.8882,134.6349,452.8,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,327.7,1501.3,D,0
-21.891,134.6191,414.3,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,325.6,674.5,D,0
-21.9021,134.632,381.9,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,312.6,297.6,D,0
-21.8882,134.6455,378.2,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,301.2,269.8,D,0
-21.8909,134.6297,444.2,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,326.5,1275.6,D,0
-21.8936,134.614,377.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,318.2,251.6,D,0
-21.8769,134.6432,382.2,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,302.6,300.5,D,0
-21.8796,134.6274,464.1,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,335.3,1830.7,D,0
-21.8684,134.6251,377,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,307,248.3,D,0
-21.8487,134.6046,416.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,316.3,702.8,D,0
-21.8375,134.6023,463.1,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,334.8,1783.1,D,0
-21.8402,134.5866,372.7,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,318.7,207.7,D,0
-21.8094,134.6946,369.9,1.7,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,309.9,207.6,D,0
-21.8122,134.6786,380.8,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,317.1,288.7,D,0
-21.8262,134.6,397.1,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,318.6,437.4,D,0
-21.829,134.5844,393.7,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,323.4,393.7,D,0
-21.8009,134.6763,360.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,314.9,143,D,0
-21.815,134.5978,379.1,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,313.2,261.5,D,0
-21.8177,134.5822,390.1,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,319.4,356.4,D,0
-21.8205,134.5666,373.2,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,317.3,209.3,D,0
-21.7867,134.69,368.6,1.7,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,310.7,198.4,D,0
-21.7896,134.674,393,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,320.3,404.2,D,0
-21.8065,134.58,385.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,315.5,315.6,D,0
-21.816,134.5912,386.7,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,317.1,330.9,D,0
-21.8186,134.5756,368.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,318.8,181.6,D,0
-21.7884,134.6835,394.8,1.7,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,315.3,429.7,D,0
-21.7912,134.6675,368.8,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,317.7,192.7,D,0
-21.8047,134.5889,362.3,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,312.8,147.7,D,0
-21.8074,134.5734,382.5,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,315.8,288.1,D,0
-21.7771,134.6812,401,1.7,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,315.3,502.9,D,0
-21.7799,134.6652,409.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,324.8,612.1,D,0
-21.7826,134.6494,388.4,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,319,349,D,0
-21.7854,134.6336,360.7,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,316.3,137.6,D,0
-21.7962,134.5711,378.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,315.7,255.9,D,0
-21.7686,134.6629,426.8,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,324.1,902.9,D,0
-21.7741,134.6314,362.3,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,316.4,143.9,D,0
-21.7573,134.6606,387.6,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,312.9,344.9,D,0
-21.76,134.6449,370.3,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,316.2,194.1,D,0
-21.7819,134.5201,388.8,1.6,1.2,20/9/2019,0510,Aqua,MODIS,100,6.3,320.1,340,D,0
-21.746,134.6583,395.3,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,313.6,427.1,D,0
-21.7487,134.6426,428.1,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,329,921.6,D,0
-21.7374,134.6402,386.1,1.6,1.3,20/9/2019,0510,Aqua,MODIS,100,6.3,316,324.9,D,0
-12.8263,130.8223,399.6,1.3,1.1,20/9/2019,0512,Aqua,MODIS,100,6.3,314.6,340.6,D,0
-16.42,123.9995,371.8,1.5,1.2,20/9/2019,0512,Aqua,MODIS,100,6.3,314,190.2,D,0
-12.8791,130.6809,390.9,1.3,1.1,20/9/2019,0512,Aqua,MODIS,100,6.3,312.9,263.3,D,0
-12.1199,132.9945,361.9,1.9,1.3,20/9/2019,0513,Aqua,MODIS,100,6.3,310.4,181.3,D,0
-42.6087,145.5427,328.2,1.7,1.3,20/9/2019,1251,Terra,MODIS,100,6.3,280.3,61.9,N,0
-14.3334,143.6334,330.3,1,1,20/9/2019,1258,Terra,MODIS,100,6.3,290.3,29.2,N,0
-15.9997,144.5414,325,1,1,20/9/2019,1258,Terra,MODIS,100,6.3,291.8,22.6,N,0
-15.9894,144.5495,328.2,1,1,20/9/2019,1258,Terra,MODIS,100,6.3,291,26.2,N,0
-14.3321,143.6429,322.6,1,1,20/9/2019,1258,Terra,MODIS,100,6.3,289.2,20.5,N,0
-14.3347,143.6237,338.9,1,1,20/9/2019,1258,Terra,MODIS,100,6.3,291.3,42.8,N,0
-16.4364,124.0292,333.2,1.3,1.1,20/9/2019,1437,Terra,MODIS,100,6.3,298.6,44.9,N,0
-16.7832,122.8,336.3,1.1,1.1,20/9/2019,1437,Terra,MODIS,100,6.3,294.1,44,N,0
-16.4282,124.0152,323.2,1.3,1.1,20/9/2019,1437,Terra,MODIS,100,6.3,297.6,26.6,N,0
-15.9972,144.5318,321.1,1.4,1.2,20/9/2019,1603,Aqua,MODIS,100,6.3,290.2,31,N,0
-25.1312,127.0503,363.8,1.3,1.1,21/9/2019,0131,Terra,MODIS,100,6.3,307.9,131.4,D,0
-17.1581,143.2898,360.1,1,1,21/9/2019,0416,Aqua,MODIS,100,6.3,315.6,67.1,D,0
-17.1012,143.2455,361.6,1,1,21/9/2019,0416,Aqua,MODIS,100,6.3,312.6,74.2,D,0
-12.3423,141.7538,367.9,1,1,21/9/2019,0417,Aqua,MODIS,100,6.3,301.5,98.8,D,0
-11.8051,142.5293,367.3,1.1,1,21/9/2019,0417,Aqua,MODIS,100,6.3,303.2,104.7,D,0
-11.8072,142.4515,364.3,1,1,21/9/2019,0417,Aqua,MODIS,100,6.3,302.9,91.6,D,0
-11.7917,142.4296,361.4,1,1,21/9/2019,0417,Aqua,MODIS,100,6.3,297,85,D,0
-16.4326,124.0364,368.5,2.2,1.4,21/9/2019,0555,Aqua,MODIS,100,6.3,311.2,292.7,D,0
-16.4321,124.0435,372.8,2.2,1.4,21/9/2019,0555,Aqua,MODIS,100,6.3,309.1,343.9,D,0
-13.9861,132.8843,332.2,1,1,21/9/2019,1342,Terra,MODIS,100,6.3,294.5,29.7,N,0
-13.9379,132.8287,332.3,1,1,21/9/2019,1342,Terra,MODIS,100,6.3,296.4,30.3,N,0
-13.9288,132.8274,323.3,1,1,21/9/2019,1342,Terra,MODIS,100,6.3,294.9,19.1,N,0
-13.4097,132.1952,338.3,1.1,1,21/9/2019,1342,Terra,MODIS,100,6.3,293.8,43,N,0
-11.6859,130.3028,325.2,1.3,1.1,21/9/2019,1343,Terra,MODIS,100,6.3,292.9,31.4,N,0
-15.9544,144.5506,367.4,1.1,1.1,22/9/2019,0033,Terra,MODIS,100,6.3,305.6,116.5,D,0
-17.0753,122.4089,366.8,1,1,22/9/2019,0212,Terra,MODIS,100,6.3,322.7,89.9,D,0
-17.0803,122.3793,369.9,1,1,22/9/2019,0212,Terra,MODIS,100,6.3,315.7,98.8,D,0
-17.0816,122.3887,392.2,1,1,22/9/2019,0212,Terra,MODIS,100,6.3,320.1,194.2,D,0
-17.0843,122.4075,365.5,1,1,22/9/2019,0212,Terra,MODIS,100,6.3,316.4,85,D,0
-17.1073,122.4024,373.7,3.4,1.7,22/9/2019,0459,Aqua,MODIS,100,6.3,310.5,657.7,D,0
-17.1015,122.4062,386.1,3.4,1.7,22/9/2019,0459,Aqua,MODIS,100,6.3,314,956.9,D,0
-16.4787,124.0301,362,2.5,1.5,22/9/2019,0459,Aqua,MODIS,100,6.3,311.8,285.1,D,0
-17.0917,122.4006,366.6,3.4,1.7,22/9/2019,0459,Aqua,MODIS,100,6.3,314.7,511.9,D,0
-11.5645,132.7796,363.9,1.2,1.1,22/9/2019,0500,Aqua,MODIS,100,6.3,303.8,104.7,D,0
-33.1369,149.1342,359.4,1.2,1.1,22/9/2019,1241,Terra,MODIS,100,6.3,280.8,120.2,N,0
-27.9281,152.3207,328.8,1,1,22/9/2019,1242,Terra,MODIS,100,6.3,290.1,29.8,N,0
-27.9296,152.3105,325.5,1,1,22/9/2019,1242,Terra,MODIS,100,6.3,290.9,25.6,N,0
-22.4092,150.5624,320.6,1,1,22/9/2019,1244,Terra,MODIS,100,6.3,293,17.8,N,0
-14.3177,143.5684,327.1,1.5,1.2,22/9/2019,1246,Terra,MODIS,100,6.3,291.1,45.1,N,0
-14.3159,143.5823,337.7,1.5,1.2,22/9/2019,1246,Terra,MODIS,100,6.3,291.8,71.3,N,0
-14.3215,143.626,320.6,1.5,1.2,22/9/2019,1246,Terra,MODIS,100,6.3,290,32.8,N,0
-11.744,142.4106,327.9,1.7,1.3,22/9/2019,1247,Terra,MODIS,100,6.3,289,52.5,N,0
-11.7449,142.4207,320.8,1.7,1.3,22/9/2019,1247,Terra,MODIS,100,6.3,288.8,36.6,N,0
-16.4866,124.0282,358.7,1,1,22/9/2019,1424,Terra,MODIS,100,6.3,299,79.8,N,0
-16.506,124.0217,325.6,1,1,22/9/2019,1424,Terra,MODIS,100,6.3,296.7,21.6,N,0
-16.4943,124.039,334.6,1,1,22/9/2019,1424,Terra,MODIS,100,6.3,296.5,32.1,N,0
-16.4956,124.0297,364.4,1,1,22/9/2019,1424,Terra,MODIS,100,6.3,300.2,95.7,N,0
-16.497,124.0203,328.2,1,1,22/9/2019,1424,Terra,MODIS,100,6.3,296.4,23.8,N,0
-16.488,124.0189,322.9,1,1,22/9/2019,1424,Terra,MODIS,100,6.3,295.9,17.8,N,0
-16.5046,124.0311,385.4,1,1,22/9/2019,1424,Terra,MODIS,100,6.3,302.5,175.1,N,0
-16.5136,124.0325,339.8,1,1,22/9/2019,1424,Terra,MODIS,100,6.3,298,41.4,N,0
-14.312,143.6249,323.8,1,1,22/9/2019,1550,Aqua,MODIS,100,6.3,291.7,20.2,N,0
-11.7428,142.395,410,1.8,1.3,23/9/2019,0115,Terra,MODIS,100,6.3,295.3,746.8,D,0
-11.737,142.3902,368.8,1.8,1.3,23/9/2019,0115,Terra,MODIS,100,6.3,291.6,246.1,D,0
-11.7391,142.4068,360.2,1.8,1.3,23/9/2019,0115,Terra,MODIS,100,6.3,289.1,182.4,D,0
-11.7489,142.3887,372.9,1.8,1.3,23/9/2019,0115,Terra,MODIS,100,6.3,291.1,283.8,D,0
-11.7509,142.4052,369.8,1.8,1.3,23/9/2019,0115,Terra,MODIS,100,6.3,293.2,255.4,D,0
-11.7964,142.3826,362.3,1.8,1.3,23/9/2019,0115,Terra,MODIS,100,6.3,293.9,205.2,D,0
-12.3185,141.7396,364.5,1.7,1.3,23/9/2019,0115,Terra,MODIS,100,6.3,302.7,182.3,D,0
-12.2088,134.3086,362.2,1.2,1.1,23/9/2019,0115,Terra,MODIS,100,6.3,299,98.8,D,0
-16.3439,135.9882,376.3,1,1,23/9/2019,0116,Terra,MODIS,100,6.3,313.1,121.2,D,0
-29.7855,152.2158,371.4,1.3,1.1,23/9/2019,0400,Aqua,MODIS,100,6.3,307.3,160.4,D,0
-29.9961,152.2491,368.6,1.3,1.1,23/9/2019,0400,Aqua,MODIS,100,6.3,310.2,145.1,D,0
-29.918,152.2156,394.2,1.3,1.1,23/9/2019,0400,Aqua,MODIS,100,6.3,302.9,309.2,D,0
-29.9204,152.2024,415,1.3,1.1,23/9/2019,0400,Aqua,MODIS,100,6.3,312.4,500.2,D,0
-29.9227,152.1892,365.2,1.3,1.1,23/9/2019,0400,Aqua,MODIS,100,6.3,304.3,135.4,D,0
